SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Sep 13 18:35:59 EDT 2015
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 65000 (USB2E7196)
Spectra Averaged: 200 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	215.90
339.86	216.88
340.24	218.52
340.63	220.36
341.01	223.89
341.39	222.70
341.78	224.12
342.16	225.14
342.54	225.92
342.93	214.24
343.31	225.06
343.69	225.58
344.07	226.06
344.46	226.51
344.84	226.87
345.22	227.04
345.60	227.30
345.99	227.48
346.37	227.61
346.75	227.71
347.13	227.78
347.52	227.87
347.90	227.97
348.28	228.01
348.66	228.07
349.05	228.05
349.43	228.10
349.81	228.14
350.19	228.16
350.57	228.20
350.96	228.29
351.34	228.39
351.72	228.47
352.10	228.56
352.48	228.59
352.87	228.67
353.25	228.74
353.63	228.79
354.01	228.84
354.39	228.94
354.77	229.00
355.15	229.10
355.54	229.10
355.92	229.12
356.30	229.17
356.68	229.35
357.06	229.42
357.44	229.45
357.82	229.50
358.20	229.73
358.58	229.80
358.97	229.84
359.35	229.91
359.73	230.02
360.11	230.06
360.49	230.12
360.87	230.16
361.25	230.23
361.63	230.34
362.01	230.38
362.39	230.37
362.77	230.42
363.15	230.42
363.53	230.46
363.91	230.48
364.29	230.52
364.67	230.35
365.05	230.36
365.43	230.39
365.81	230.42
366.19	230.35
366.57	230.40
366.95	230.37
367.33	230.31
367.71	230.25
368.09	230.27
368.47	230.23
368.85	230.17
369.23	230.15
369.61	230.03
369.99	230.04
370.37	230.02
370.75	230.11
371.13	230.04
371.51	229.97
371.89	229.90
372.27	229.82
372.65	229.76
373.03	229.67
373.41	229.55
373.78	229.46
374.16	229.28
374.54	229.15
374.92	229.07
375.30	228.99
375.68	228.90
376.06	228.82
376.44	228.73
376.82	228.66
377.19	228.58
377.57	228.50
377.95	228.36
378.33	228.25
378.71	228.00
379.09	227.92
379.47	227.84
379.84	227.75
380.22	227.64
380.60	227.52
380.98	227.43
381.36	227.37
381.73	227.26
382.11	227.22
382.49	227.15
382.87	227.05
383.25	226.98
383.62	227.10
384.00	226.99
384.38	226.94
384.76	226.91
385.13	226.90
385.51	226.85
385.89	226.78
386.27	226.74
386.64	226.72
387.02	226.66
387.40	226.61
387.78	226.58
388.15	226.57
388.53	226.56
388.91	226.54
389.29	226.50
389.66	226.52
390.04	226.50
390.42	226.52
390.79	226.52
391.17	226.53
391.55	226.33
391.92	226.36
392.30	226.39
392.68	226.37
393.05	226.38
393.43	226.43
393.81	226.47
394.18	226.48
394.56	226.51
394.94	226.61
395.31	226.68
395.69	226.80
396.06	226.90
396.44	227.01
396.82	227.10
397.19	227.28
397.57	227.37
397.95	227.49
398.32	227.57
398.70	227.71
399.07	227.86
399.45	228.01
399.82	228.15
400.20	228.28
400.58	228.44
400.95	228.53
401.33	228.72
401.70	229.04
402.08	229.25
402.45	229.49
402.83	229.74
403.20	229.96
403.58	230.18
403.95	230.42
404.33	230.69
404.71	230.98
405.08	231.37
405.46	231.69
405.83	232.02
406.21	232.36
406.58	232.76
406.96	233.15
407.33	233.57
407.70	234.05
408.08	234.69
408.45	235.26
408.83	235.87
409.20	236.42
409.58	236.92
409.95	237.62
410.33	238.33
410.70	239.01
411.08	239.81
411.45	240.67
411.82	241.54
412.20	242.51
412.57	243.62
412.95	244.54
413.32	245.74
413.69	246.94
414.07	248.24
414.44	249.63
414.82	251.06
415.19	252.74
415.56	254.44
415.94	256.20
416.31	258.18
416.68	260.17
417.06	262.51
417.43	264.68
417.81	267.18
418.18	269.71
418.55	272.48
418.93	275.41
419.30	278.45
419.67	281.70
420.04	285.05
420.42	288.60
420.79	292.62
421.16	296.68
421.54	300.82
421.91	305.18
422.28	309.70
422.66	314.60
423.03	319.24
423.40	324.15
423.77	329.45
424.15	334.86
424.52	340.48
424.89	346.60
425.26	352.65
425.64	358.31
426.01	364.75
426.38	371.30
426.75	378.04
427.13	384.95
427.50	392.28
427.87	399.90
428.24	407.61
428.61	415.02
428.99	423.00
429.36	431.85
429.73	440.28
430.10	448.71
430.47	457.37
430.85	466.33
431.22	475.96
431.59	485.84
431.96	495.56
432.33	506.32
432.70	516.65
433.08	528.90
433.45	540.53
433.82	552.00
434.19	564.91
434.56	577.63
434.93	589.96
435.30	602.15
435.68	616.00
436.05	629.61
436.42	643.31
436.79	655.88
437.16	669.46
437.53	684.09
437.90	698.74
438.27	713.10
438.64	728.61
439.01	742.67
439.38	755.70
439.75	768.25
440.13	782.51
440.50	795.95
440.87	806.75
441.24	818.51
441.61	831.33
441.98	840.81
442.35	852.03
442.72	863.60
443.09	874.59
443.46	881.74
443.83	887.10
444.20	891.65
444.57	898.19
444.94	902.17
445.31	906.13
445.68	909.56
446.05	912.13
446.42	911.94
446.79	911.51
447.16	911.05
447.53	910.65
447.90	906.64
448.27	902.87
448.64	897.06
449.01	893.07
449.37	884.63
449.74	876.97
450.11	866.93
450.48	855.80
450.85	844.63
451.22	835.12
451.59	825.83
451.96	817.36
452.33	804.99
452.70	793.96
453.07	780.56
453.43	767.13
453.80	754.14
454.17	741.59
454.54	729.95
454.91	716.94
455.28	704.63
455.65	693.02
456.02	680.74
456.38	670.77
456.75	658.01
457.12	647.71
457.49	637.35
457.86	627.59
458.23	618.96
458.59	609.52
458.96	599.82
459.33	591.25
459.70	582.56
460.07	575.91
460.43	568.06
460.80	560.77
461.17	554.40
461.54	547.45
461.91	540.97
462.27	534.35
462.64	528.90
463.01	522.73
463.38	516.50
463.74	510.92
464.11	505.86
464.48	501.31
464.85	496.33
465.21	492.46
465.58	488.20
465.95	483.36
466.32	479.45
466.68	475.60
467.05	471.72
467.42	467.87
467.78	463.79
468.15	460.05
468.52	457.14
468.88	453.47
469.25	450.10
469.62	447.32
469.98	444.27
470.35	441.50
470.72	438.94
471.08	436.32
471.45	434.00
471.82	431.49
472.18	428.89
472.55	427.03
472.92	424.83
473.28	422.98
473.65	421.02
474.02	419.12
474.38	417.36
474.75	416.08
475.11	414.51
475.48	413.48
475.85	412.36
476.21	411.43
476.58	410.54
476.94	410.07
477.31	409.38
477.67	408.74
478.04	408.30
478.41	408.01
478.77	407.89
479.14	407.56
479.50	407.62
479.87	407.82
480.23	408.05
480.60	408.20
480.96	408.33
481.33	408.95
481.69	409.47
482.06	410.02
482.42	410.40
482.79	411.06
483.15	411.97
483.52	413.08
483.88	414.07
484.25	415.19
484.61	416.27
484.98	417.55
485.34	419.10
485.71	420.72
486.07	422.43
486.44	424.09
486.80	426.02
487.17	427.94
487.53	430.21
487.90	432.53
488.26	435.17
488.62	437.96
488.99	440.65
489.35	443.51
489.72	446.62
490.08	449.95
490.44	453.24
490.81	456.66
491.17	460.09
491.54	463.78
491.90	467.58
492.26	471.68
492.63	475.88
492.99	480.23
493.36	484.63
493.72	489.25
494.08	493.95
494.45	498.88
494.81	504.06
495.17	509.16
495.54	514.55
495.90	520.05
496.26	525.58
496.63	531.15
496.99	536.94
497.35	542.94
497.72	549.06
498.08	555.18
498.44	561.35
498.80	567.88
499.17	574.49
499.53	581.12
499.89	587.84
500.26	594.56
500.62	601.31
500.98	608.44
501.34	615.48
501.71	622.71
502.07	629.88
502.43	637.04
502.79	644.37
503.16	651.70
503.52	658.95
503.88	666.21
504.24	673.63
504.60	681.02
504.97	688.51
505.33	695.90
505.69	703.69
506.05	711.23
506.41	718.56
506.78	725.76
507.14	733.08
507.50	740.40
507.86	747.80
508.22	755.04
508.59	762.01
508.95	769.16
509.31	776.37
509.67	783.80
510.03	791.04
510.39	797.95
510.75	804.72
511.12	811.33
511.48	817.84
511.84	824.24
512.20	830.53
512.56	836.92
512.92	843.12
513.28	848.94
513.64	854.73
514.00	860.52
514.37	866.23
514.73	871.72
515.09	876.83
515.45	881.83
515.81	886.66
516.17	891.23
516.53	895.40
516.89	899.34
517.25	903.01
517.61	906.57
517.97	910.30
518.33	913.66
518.69	916.88
519.05	920.17
519.41	923.21
519.77	926.36
520.13	928.77
520.49	931.13
520.85	933.38
521.21	935.59
521.57	937.73
521.93	939.34
522.29	941.20
522.65	942.80
523.01	944.17
523.37	945.31
523.73	946.68
524.09	947.83
524.45	948.90
524.81	949.72
525.17	950.54
525.53	950.96
525.89	951.38
526.25	951.84
526.61	951.72
526.97	951.73
527.33	951.58
527.68	951.73
528.04	951.54
528.40	951.19
528.76	950.86
529.12	950.36
529.48	950.12
529.84	949.05
530.20	948.33
530.56	947.43
530.91	946.76
531.27	945.95
531.63	945.15
531.99	944.13
532.35	942.94
532.71	941.84
533.07	940.95
533.42	939.95
533.78	938.92
534.14	938.13
534.50	937.12
534.86	936.42
535.21	934.87
535.57	933.69
535.93	932.46
536.29	931.05
536.65	929.60
537.00	928.03
537.36	927.09
537.72	925.82
538.08	924.64
538.44	923.28
538.79	921.96
539.15	920.42
539.51	918.90
539.87	917.39
540.22	915.40
540.58	913.81
540.94	912.38
541.29	910.83
541.65	909.31
542.01	908.02
542.37	906.12
542.72	904.92
543.08	903.50
543.44	902.23
543.79	900.84
544.15	899.63
544.51	898.50
544.87	897.10
545.22	895.74
545.58	894.36
545.94	893.10
546.29	891.76
546.65	890.64
547.01	889.58
547.36	888.91
547.72	888.34
548.07	887.32
548.43	886.16
548.79	885.28
549.14	884.56
549.50	883.83
549.86	883.19
550.21	882.31
550.57	881.73
550.92	880.95
551.28	880.23
551.64	879.54
551.99	879.14
552.35	878.85
552.70	878.56
553.06	878.54
553.41	878.43
553.77	878.30
554.13	878.11
554.48	877.93
554.84	877.58
555.19	877.38
555.55	877.41
555.90	877.46
556.26	877.54
556.61	877.52
556.97	877.21
557.32	877.08
557.68	877.09
558.03	876.94
558.39	877.10
558.74	877.75
559.10	877.91
559.45	878.03
559.81	878.23
560.16	878.33
560.52	878.50
560.87	878.99
561.23	879.29
561.58	879.88
561.94	880.23
562.29	880.40
562.64	880.81
563.00	881.03
563.35	881.57
563.71	882.03
564.06	882.43
564.42	882.99
564.77	883.44
565.12	884.08
565.48	884.88
565.83	885.65
566.19	886.16
566.54	886.85
566.89	887.20
567.25	887.60
567.60	888.48
567.96	889.12
568.31	889.44
568.66	889.70
569.02	890.02
569.37	890.77
569.72	891.63
570.08	892.32
570.43	892.90
570.78	893.26
571.14	893.49
571.49	893.79
571.84	894.18
572.20	894.39
572.55	894.61
572.90	894.44
573.26	894.20
573.61	893.79
573.96	893.55
574.31	893.33
574.67	893.27
575.02	892.70
575.37	892.27
575.72	891.80
576.08	891.41
576.43	890.63
576.78	889.76
577.13	889.04
577.49	888.20
577.84	887.38
578.19	886.38
578.54	885.45
578.90	884.28
579.25	883.12
579.60	882.18
579.95	881.16
580.30	880.56
580.66	879.83
581.01	878.90
581.36	877.93
581.71	877.22
582.06	876.33
582.42	875.47
582.77	874.53
583.12	873.93
583.47	873.29
583.82	872.66
584.17	871.69
584.53	870.71
584.88	869.75
585.23	868.79
585.58	867.89
585.93	866.86
586.28	866.13
586.63	865.23
586.98	864.13
587.34	862.88
587.69	861.13
588.04	859.53
588.39	858.26
588.74	856.83
589.09	855.62
589.44	853.94
589.79	852.62
590.14	851.22
590.49	849.54
590.84	847.95
591.19	846.55
591.54	844.98
591.89	843.35
592.25	841.92
592.60	840.02
592.95	838.34
593.30	836.71
593.65	834.92
594.00	833.10
594.35	831.74
594.70	829.74
595.05	828.16
595.40	826.58
595.75	824.72
596.10	822.99
596.45	820.87
596.80	819.08
597.15	817.04
597.50	814.99
597.85	813.28
598.19	811.44
598.54	809.39
598.89	807.69
599.24	805.96
599.59	804.12
599.94	802.78
600.29	801.15
600.64	799.36
600.99	797.23
601.34	795.31
601.69	792.95
602.04	791.25
602.39	789.47
602.74	787.74
603.08	786.05
603.43	784.18
603.78	782.25
604.13	780.38
604.48	778.42
604.83	776.55
605.18	774.31
605.53	772.08
605.87	769.81
606.22	767.46
606.57	765.03
606.92	762.32
607.27	759.60
607.62	756.99
607.96	754.65
608.31	752.70
608.66	750.57
609.01	748.46
609.36	746.33
609.70	743.90
610.05	741.14
610.40	738.50
610.75	736.02
611.10	733.95
611.44	731.48
611.79	729.28
612.14	726.79
612.49	724.10
612.83	721.82
613.18	719.47
613.53	717.10
613.88	714.61
614.22	712.45
614.57	710.00
614.92	707.55
615.27	705.08
615.61	702.50
