SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Sep 13 18:30:37 EDT 2015
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 65000 (USB2E7196)
Spectra Averaged: 100 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	216.68
339.86	218.38
340.24	219.68
340.63	221.06
341.01	225.02
341.39	223.75
341.78	225.30
342.16	226.40
342.54	226.28
342.93	215.16
343.31	226.03
343.69	226.57
344.07	227.03
344.46	227.43
344.84	227.79
345.22	227.94
345.60	228.14
345.99	228.28
346.37	228.38
346.75	228.44
347.13	228.42
347.52	228.46
347.90	228.51
348.28	228.53
348.66	228.58
349.05	228.46
349.43	228.47
349.81	228.44
350.19	228.44
350.57	228.44
350.96	228.45
351.34	228.49
351.72	228.53
352.10	228.55
352.48	228.60
352.87	228.62
353.25	228.68
353.63	228.74
354.01	228.79
354.39	228.88
354.77	228.99
355.15	229.13
355.54	229.16
355.92	229.16
356.30	229.23
356.68	229.41
357.06	229.50
357.44	229.52
357.82	229.58
358.20	229.76
358.58	229.83
358.97	229.92
359.35	229.98
359.73	230.07
360.11	230.12
360.49	230.16
360.87	230.22
361.25	230.26
361.63	230.33
362.01	230.36
362.39	230.35
362.77	230.37
363.15	230.38
363.53	230.40
363.91	230.41
364.29	230.42
364.67	230.24
365.05	230.24
365.43	230.26
365.81	230.28
366.19	230.22
366.57	230.28
366.95	230.25
367.33	230.18
367.71	230.15
368.09	230.17
368.47	230.14
368.85	230.06
369.23	230.04
369.61	229.96
369.99	229.96
370.37	229.92
370.75	229.98
371.13	229.91
371.51	229.85
371.89	229.79
372.27	229.73
372.65	229.68
373.03	229.59
373.41	229.51
373.78	229.39
374.16	229.23
374.54	229.11
374.92	229.03
375.30	228.95
375.68	228.79
376.06	228.68
376.44	228.58
376.82	228.53
377.19	228.44
377.57	228.32
377.95	228.19
378.33	228.07
378.71	227.81
379.09	227.68
379.47	227.58
379.84	227.45
380.22	227.30
380.60	227.13
380.98	227.05
381.36	226.92
381.73	226.83
382.11	226.74
382.49	226.61
382.87	226.49
383.25	226.40
383.62	226.53
384.00	226.44
384.38	226.34
384.76	226.28
385.13	226.31
385.51	226.24
385.89	226.18
386.27	226.13
386.64	226.12
387.02	226.04
387.40	225.97
387.78	225.91
388.15	225.88
388.53	225.86
388.91	225.82
389.29	225.78
389.66	225.75
390.04	225.73
390.42	225.78
390.79	225.76
391.17	225.75
391.55	225.56
391.92	225.55
392.30	225.59
392.68	225.55
393.05	225.51
393.43	225.54
393.81	225.50
394.18	225.46
394.56	225.49
394.94	225.54
395.31	225.60
395.69	225.68
396.06	225.76
396.44	225.81
396.82	225.82
397.19	226.00
397.57	226.04
397.95	226.09
398.32	226.08
398.70	226.14
399.07	226.22
399.45	226.27
399.82	226.30
400.20	226.30
400.58	226.35
400.95	226.31
401.33	226.39
401.70	226.58
402.08	226.71
402.45	226.78
402.83	226.88
403.20	226.92
403.58	226.98
403.95	227.06
404.33	227.15
404.71	227.27
405.08	227.35
405.46	227.42
405.83	227.49
406.21	227.53
406.58	227.59
406.96	227.63
407.33	227.68
407.70	227.75
408.08	227.97
408.45	228.04
408.83	228.14
409.20	228.19
409.58	228.12
409.95	228.18
410.33	228.20
410.70	228.20
411.08	228.30
411.45	228.34
411.82	228.33
412.20	228.36
412.57	228.46
412.95	228.34
413.32	228.40
413.69	228.37
414.07	228.40
414.44	228.40
414.82	228.39
415.19	228.44
415.56	228.45
415.94	228.32
416.31	228.33
416.68	228.29
417.06	228.29
417.43	228.36
417.81	228.32
418.18	228.31
418.55	228.28
418.93	228.22
419.30	228.18
419.67	228.17
420.04	228.12
420.42	228.01
420.79	228.16
421.16	228.13
421.54	228.24
421.91	228.20
422.28	228.16
422.66	228.10
423.03	228.20
423.40	228.15
423.77	228.08
424.15	228.00
424.52	227.96
424.89	227.92
425.26	227.78
425.64	227.72
426.01	227.63
426.38	227.57
426.75	227.57
