SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sun Sep 13 18:41:06 EDT 2015
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 65000 (USB2E7196)
Spectra Averaged: 200 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	215.68
339.86	217.16
340.24	218.44
340.63	219.36
341.01	223.43
341.39	222.39
341.78	223.81
342.16	225.20
342.54	225.56
342.93	213.86
343.31	224.66
343.69	225.18
344.07	225.62
344.46	226.05
344.84	226.45
345.22	226.63
345.60	226.90
345.99	227.10
346.37	227.21
346.75	227.30
347.13	227.35
347.52	227.42
347.90	227.54
348.28	227.59
348.66	227.66
349.05	227.61
349.43	227.66
349.81	227.71
350.19	227.77
350.57	227.79
350.96	227.86
351.34	227.96
351.72	228.05
352.10	228.15
352.48	228.20
352.87	228.23
353.25	228.29
353.63	228.31
354.01	228.36
354.39	228.44
354.77	228.51
355.15	228.66
355.54	228.69
355.92	228.69
356.30	228.76
356.68	228.94
357.06	229.03
357.44	229.08
357.82	229.14
358.20	229.33
358.58	229.40
358.97	229.47
359.35	229.56
359.73	229.63
360.11	229.67
360.49	229.74
360.87	229.79
361.25	229.88
361.63	229.97
362.01	230.02
362.39	230.03
362.77	230.09
363.15	230.06
363.53	230.12
363.91	230.16
364.29	230.14
364.67	229.95
365.05	229.95
365.43	229.95
365.81	229.99
366.19	229.93
366.57	229.97
366.95	229.95
367.33	229.87
367.71	229.83
368.09	229.84
368.47	229.80
368.85	229.78
369.23	229.74
369.61	229.66
369.99	229.66
370.37	229.63
370.75	229.70
371.13	229.65
371.51	229.55
371.89	229.48
372.27	229.44
372.65	229.42
373.03	229.37
373.41	229.29
373.78	229.18
374.16	229.02
374.54	228.91
374.92	228.81
375.30	228.71
375.68	228.63
376.06	228.56
376.44	228.45
376.82	228.36
377.19	228.27
377.57	228.18
377.95	228.05
378.33	227.95
378.71	227.70
379.09	227.60
379.47	227.55
379.84	227.45
380.22	227.34
380.60	227.21
380.98	227.12
381.36	227.06
381.73	226.95
382.11	226.88
382.49	226.79
382.87	226.68
383.25	226.63
383.62	226.76
384.00	226.65
384.38	226.60
384.76	226.58
385.13	226.58
385.51	226.52
385.89	226.45
386.27	226.41
386.64	226.38
387.02	226.33
387.40	226.24
387.78	226.22
388.15	226.21
388.53	226.16
388.91	226.13
389.29	226.08
389.66	226.10
390.04	226.06
390.42	226.09
390.79	226.10
391.17	226.11
391.55	225.90
391.92	225.93
392.30	225.96
392.68	225.95
393.05	225.95
393.43	225.98
393.81	225.99
394.18	225.99
394.56	226.06
394.94	226.17
395.31	226.22
395.69	226.30
396.06	226.39
396.44	226.48
396.82	226.54
397.19	226.73
397.57	226.80
397.95	226.91
398.32	226.95
398.70	227.08
399.07	227.21
399.45	227.31
399.82	227.41
400.20	227.51
400.58	227.63
400.95	227.70
401.33	227.88
401.70	228.15
402.08	228.32
402.45	228.47
402.83	228.67
403.20	228.87
403.58	229.04
403.95	229.27
404.33	229.49
404.71	229.71
405.08	230.00
405.46	230.24
405.83	230.50
406.21	230.77
406.58	231.06
406.96	231.34
407.33	231.67
407.70	232.03
408.08	232.53
408.45	232.93
408.83	233.38
409.20	233.79
409.58	234.13
409.95	234.63
410.33	235.14
410.70	235.58
411.08	236.15
411.45	236.72
411.82	237.30
412.20	238.00
412.57	238.82
412.95	239.39
413.32	240.21
413.69	241.04
414.07	241.91
414.44	242.85
414.82	243.81
415.19	244.92
415.56	246.06
415.94	247.20
416.31	248.52
416.68	249.83
417.06	251.36
417.43	252.80
417.81	254.41
418.18	256.08
418.55	257.93
418.93	259.80
419.30	261.80
419.67	263.92
420.04	266.07
420.42	268.29
420.79	270.92
421.16	273.55
421.54	276.25
421.91	279.03
422.28	281.93
422.66	285.05
423.03	288.07
423.40	291.21
423.77	294.56
424.15	297.97
424.52	301.56
424.89	305.43
425.26	309.27
425.64	312.86
426.01	316.89
426.38	320.97
426.75	325.23
427.13	329.58
427.50	334.14
427.87	338.90
428.24	343.70
428.61	348.28
428.99	353.29
429.36	358.73
429.73	363.97
430.10	369.22
430.47	374.60
430.85	380.10
431.22	386.04
431.59	392.22
431.96	398.24
432.33	404.87
432.70	411.22
433.08	418.76
433.45	425.92
433.82	432.93
434.19	440.82
434.56	448.58
434.93	456.07
435.30	463.47
435.68	471.88
436.05	480.16
436.42	488.48
436.79	496.01
437.16	504.22
437.53	513.05
437.90	521.86
438.27	530.43
438.64	539.70
439.01	548.14
439.38	555.86
439.75	563.34
440.13	571.80
440.50	579.82
440.87	586.19
441.24	593.12
441.61	600.69
441.98	606.26
442.35	612.89
442.72	619.69
443.09	626.19
443.46	630.33
443.83	633.36
444.20	635.91
444.57	639.65
444.94	641.84
445.31	644.05
445.68	646.05
446.05	647.45
446.42	647.15
446.79	646.66
447.16	646.19
447.53	645.75
447.90	643.15
448.27	640.69
448.64	636.94
449.01	634.36
449.37	629.19
449.74	624.41
450.11	618.22
450.48	611.38
450.85	604.51
451.22	598.64
451.59	592.95
451.96	587.69
452.33	580.17
452.70	573.44
453.07	565.26
453.43	556.99
453.80	549.08
454.17	541.47
454.54	534.43
454.91	526.50
455.28	519.09
455.65	512.09
456.02	504.77
456.38	498.73
456.75	491.03
457.12	484.81
457.49	478.58
457.86	472.66
458.23	467.57
458.59	461.90
458.96	456.09
459.33	450.99
459.70	445.83
460.07	441.87
460.43	437.22
460.80	432.85
461.17	429.09
461.54	424.99
461.91	421.15
462.27	417.21
462.64	414.04
463.01	410.39
463.38	406.72
463.74	403.31
464.11	400.43
464.48	397.78
464.85	394.92
465.21	392.72
465.58	390.31
465.95	387.47
466.32	385.24
466.68	383.08
467.05	380.84
467.42	378.69
467.78	376.39
468.15	374.26
468.52	372.75
468.88	370.67
469.25	368.80
469.62	367.32
469.98	365.68
470.35	364.21
470.72	362.87
471.08	361.47
471.45	360.31
471.82	359.00
472.18	357.68
472.55	356.76
472.92	355.70
473.28	354.76
473.65	353.84
474.02	352.93
474.38	352.12
474.75	351.68
475.11	351.02
475.48	350.70
475.85	350.34
476.21	350.08
476.58	349.92
476.94	349.99
477.31	349.97
477.67	349.95
478.04	350.09
478.41	350.32
478.77	350.74
479.14	350.97
479.50	351.44
479.87	352.04
480.23	352.70
480.60	353.26
480.96	353.91
481.33	354.83
481.69	355.77
482.06	356.71
482.42	357.50
482.79	358.57
483.15	359.82
483.52	361.29
483.88	362.64
484.25	364.09
484.61	365.57
484.98	367.21
485.34	369.10
485.71	371.02
486.07	373.07
486.44	375.04
486.80	377.32
487.17	379.63
487.53	382.25
487.90	384.91
488.26	387.91
488.62	391.03
488.99	394.13
489.35	397.37
489.72	400.84
490.08	404.56
490.44	408.29
490.81	412.16
491.17	416.10
491.54	420.35
491.90	424.72
492.26	429.38
492.63	434.18
492.99	439.20
493.36	444.33
493.72	449.76
494.08	455.32
494.45	461.11
494.81	467.20
495.17	473.32
495.54	479.83
495.90	486.47
496.26	493.27
496.63	500.23
496.99	507.43
497.35	514.98
497.72	522.70
498.08	530.56
498.44	538.57
498.80	547.07
499.17	555.72
499.53	564.46
499.89	573.46
500.26	582.61
500.62	591.96
500.98	601.84
501.34	611.71
501.71	621.96
502.07	632.28
502.43	642.79
502.79	653.62
503.16	664.64
503.52	675.71
503.88	686.92
504.24	698.48
504.60	710.18
504.97	722.12
505.33	734.22
505.69	746.91
506.05	759.57
506.41	772.05
506.78	784.63
507.14	797.63
507.50	810.88
507.86	824.22
508.22	837.70
508.59	850.91
508.95	864.60
509.31	878.54
509.67	892.96
510.03	907.35
510.39	921.47
510.75	935.53
511.12	949.71
511.48	964.02
511.84	978.23
512.20	992.52
512.56	1007.26
512.92	1021.91
513.28	1036.16
513.64	1050.57
514.00	1065.19
514.37	1079.90
514.73	1094.36
515.09	1108.57
515.45	1122.81
515.81	1136.87
516.17	1150.73
516.53	1164.23
516.89	1177.57
517.25	1190.76
517.61	1203.92
517.97	1217.32
518.33	1230.33
518.69	1243.16
519.05	1256.09
519.41	1268.96
519.77	1281.97
520.13	1293.95
520.49	1305.96
520.85	1317.93
521.21	1329.65
521.57	1341.38
521.93	1352.35
522.29	1363.76
522.65	1374.72
523.01	1385.44
523.37	1395.71
523.73	1406.30
524.09	1416.63
524.45	1426.75
524.81	1436.41
525.17	1446.07
525.53	1455.13
525.89	1464.19
526.25	1473.11
526.61	1481.22
526.97	1489.31
527.33	1497.06
527.68	1505.02
528.04	1512.54
528.40	1519.72
528.76	1526.77
529.12	1533.41
529.48	1540.42
529.84	1545.77
530.20	1551.44
530.56	1556.71
530.91	1562.09
531.27	1567.42
531.63	1572.42
531.99	1577.04
532.35	1580.81
532.71	1584.57
533.07	1588.60
533.42	1591.66
533.78	1595.18
534.14	1598.58
534.50	1601.55
534.86	1604.75
535.21	1606.53
535.57	1608.23
535.93	1609.85
536.29	1611.08
536.65	1612.15
537.00	1612.50
537.36	1613.85
537.72	1614.14
538.08	1614.31
538.44	1614.16
538.79	1613.68
539.15	1612.17
539.51	1610.62
539.87	1609.12
540.22	1606.34
540.58	1603.94
540.94	1602.01
541.29	1599.03
541.65	1595.88
542.01	1592.62
542.37	1588.22
542.72	1584.95
543.08	1581.16
543.44	1577.17
543.79	1572.98
544.15	1568.26
544.51	1563.61
544.87	1558.39
545.22	1553.32
545.58	1547.90
545.94	1542.35
546.29	1536.48
546.65	1531.13
547.01	1525.45
547.36	1520.18
547.72	1515.14
548.07	1509.07
548.43	1502.78
548.79	1496.50
549.14	1490.55
549.50	1484.46
549.86	1478.52
550.21	1471.55
550.57	1465.04
550.92	1458.13
551.28	1450.90
551.64	1444.05
551.99	1437.40
552.35	1430.63
552.70	1423.80
553.06	1417.32
553.41	1410.66
553.77	1403.67
554.13	1396.60
